id,marka,model,buraxilish_ili,sheher,qiymet,reng,yurush,muherrik_hecmi,at_gucu,benzin_tipi,suretler_qutusu,yeni,veziyyeti,elana_baxish_sayi
8708309,Mercedes,E 220 d,2007,Cəlilabad,26000,Qara,245000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",411
8708264,Mercedes,E 230,1997,Yevlax,13500,Göy,308508,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",485
8708285,Mercedes,E 230,1996,Bakı,7800,Göy,549648,2.3,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",907
8701273,Mercedes,E 270,2002,Bakı,13800,Gümüşü,285400,2.7,177,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4031
8540315,Mercedes,C 250,2013,Bakı,24500,Qara,68000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2429
8708241,Mercedes,ML 350 4MATIC,2012,Bakı,43000,Ağ,146000,3.5,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",384
8708147,Mercedes,C 240,2000,Mingəçevir,12000,Gümüşü,219000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",545
8708201,Mercedes,E 200 d,2017,Bakı,52530,Qara,195000,2.0,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",614
8708236,Mercedes,E 240,1998,Bakı,12800,Göy,197482,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",187
8708233,Mercedes,E 230,1986,Ucar,3500,Ağ,300000,2.3,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",990
8708166,Mercedes,E 300,1990,Bakı,4000,Ağ,442857,3.0,177,Benzin,Mexaniki,Xeyr,"Vuruğu var, rənglənməyib",1944
8708142,Mercedes,C 180,1997,Sumqayıt,10300,Qara,355869,1.8,129,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",210
8708095,Mercedes,C 240,1999,Bakı,10500,Gümüşü,357700,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",394
8708114,Mercedes,E 320,2001,Bakı,19500,Gümüşü,378014,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1473
8702515,Mercedes,E 260,1995,Bakı,6800,Bej,286000,2.6,166,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",4307
8708044,Mercedes,S 350 d,1996,Sumqayıt,5300,Gümüşü,633750,3.5,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5002
8708080,Mercedes,E 230,1997,Naxçıvan,12100,Gümüşü,450000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1239
8708032,Mercedes,C 230,2000,Yevlax,15300,Ağ,155430,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1590
8708021,Mercedes,C 300 4MATIC,2016,Bakı,16500,Ağ,149000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4937
8708024,Mercedes,Vario,1998,Şəmkir,15700,Qara,270000,4.0,140,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1248
8687925,Mercedes,E 320,2001,Sumqayıt,14900,Qara,340000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2932
8707954,Mercedes,E 270,2003,Bakı,15900,Qara,307000,2.7,177,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",574
8707965,Mercedes,S 350 d,2018,Bakı,136000,Qara,200000,3.0,249,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1117
8707917,Mercedes,E 240,2000,Ucar,15800,Gümüşü,273000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",319
8707893,Mercedes,C 200,1994,Bakı,7200,Yaşıl,442850,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1056
8707885,Mercedes,C 180,1995,Quba,7800,Ağ,410000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",802
8115857,Mercedes,C 250,2013,Bakı,23900,Qara,218000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",906
8186744,Mercedes,GLS 450 4MATIC,2023,Bakı,254740,Qara,0,3.0,367,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",874
8707741,Mercedes,E 240,2002,Şamaxı,14900,Boz,286000,2.0,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",810
8704667,Mercedes,E 240,2000,Astara,15100,Boz,382000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1071
8697912,Mercedes,GLS 580 4MATIC,2020,Bakı,203150,Qara,35000,4.0,489,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1902
8707778,Mercedes,C 280,1998,Şirvan,13500,Göy,361000,2.8,197,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",686
8707753,Mercedes,GLS 450 4MATIC,2018,Bakı,88400,Qara,121000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",466
8707728,Mercedes,Sprinter 209,2008,Masallı,22000,Ağ,235000,2.2,88,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1212
8707723,Mercedes,190,1992,Bakı,4900,Yaş Asfalt,490000,2.0,105,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1409
8531896,Mercedes,E 240,1998,Bakı,14000,Gümüşü,197482,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",366
8707631,Mercedes,E 220 d,2015,Bakı,37230,Boz,169000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",292
8707675,Mercedes,GL 420 4MATIC,2007,Gəncə,33000,Gümüşü,365000,4.0,306,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",964
8707597,Mercedes,C 220,1995,Bakı,8500,Gümüşü,427000,2.2,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",516
8707608,Mercedes,G 55 AMG,2007,Bakı,79900,Qara,88000,5.4,500,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1775
8707589,Mercedes,E 300 d,1996,Bakı,8000,Gümüşü,530000,3.0,177,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1161
8707593,Mercedes,C 180,1998,Tovuz,10500,Gümüşü,367000,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",419
8701696,Mercedes,C 220,1996,Bakı,6900,Gümüşü,220000,2.2,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7125
8707569,Mercedes,Sprinter 315,2008,Gəncə,44500,Boz,180000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1780
8515490,Mercedes,Atego 1222,2008,Bakı,46500,Gümüşü,685000,4.8,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",690
8704400,Mercedes,Atego 1517,1999,Bərdə,29000,Göy,670240,4.3,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",676
8707563,Mercedes,C 180,1993,Bakı,9000,Gümüşü,250000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",331
8676686,Mercedes,E 220 d,2010,Bakı,21300,Qara,276000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5700
8707511,Mercedes,190,1992,Xaçmaz,5500,Tünd qırmızı,777770,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",494
8707541,Mercedes,E 220 d,2000,Bakı,15500,Gümüşü,280000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",311
8707495,Mercedes,E 200 d,2002,Bakı,13900,Gümüşü,315000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",523
8707436,Mercedes,Sprinter 215,2007,Bakı,23900,Qara,190000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",968
8707402,Mercedes,S 420,1995,Bakı,11560,Göy,147000,4.2,295,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1298
8707427,Mercedes,C 200,1997,Goranboy,8500,Göy,810617,2.0,192,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",940
8707415,Mercedes,C 180,1997,Zaqatala,11500,Yaş Asfalt,429043,1.8,129,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",241
7291592,Mercedes,S 450,2017,Bakı,106250,Qara,124000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",366
8707398,Mercedes,GL 450 4MATIC,2009,Bakı,22500,Qara,257160,4.7,340,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",926
8707396,Mercedes,C 180,2000,Bakı,9400,Qara,550000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1251
8703305,Mercedes,C 220 d,2000,Bakı,11900,Göy,356500,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1349
8707290,Mercedes,208 D,1990,Qax,11500,Narıncı,569820,2.3,83,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",805
8356979,Mercedes,C 300,2017,Bakı,51850,Ağ,74000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1870
8707359,Mercedes,C 180,1997,Qazax,8800,Gümüşü,343322,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",691
8707302,Mercedes,Vito,2006,Sabirabad,22500,Gümüşü,400000,2.2,167,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1026
8707223,Mercedes,190,1989,Gəncə,5200,Qara,250000,2.0,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",276
8707252,Mercedes,E 200,1993,Qazax,4800,Bənövşəyi,250000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",903
8707248,Mercedes,Atego 917,2009,Bakı,42000,Ağ,472610,4.3,160,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",317
8706877,Mercedes,190,1992,Bakı,5500,Mavi,486917,1.8,109,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",449
8706832,Mercedes,E 300 d,1990,Bakı,4200,Göy,250000,3.0,136,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2155
8706815,Mercedes,Vito 108,1998,Lənkəran,9000,Ağ,28000,2.3,110,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1522
8706804,Mercedes,E 200,1990,Saatlı,7800,Qızılı,521000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1037
8603958,Mercedes,Sprinter 313,2009,Bakı,25000,Ağ,265000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1500
8706801,Mercedes,Vito,2006,Gəncə,20500,Ağ,452000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",931
8706694,Mercedes,Vito 116,2012,Bakı,31500,Qara,369400,2.2,163,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1436
8706798,Mercedes,E 220,1994,Bakı,6900,Yaş Asfalt,410000,2.2,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1796
8706786,Mercedes,190,1991,Bakı,5000,Qara,900000,2.5,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",787
8706726,Mercedes,Sprinter 313,2008,Bakı,27000,Yaş Asfalt,278897,2.2,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1074
8696199,Mercedes,ML 320 4MATIC,2006,Zaqatala,19000,Qara,287000,3.0,224,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2865
8706666,Mercedes,E 320,1996,Gəncə,10200,Göy,96000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4932
8678051,Mercedes,C 240,2003,Bakı,13400,Ağ,204746,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1119
8706509,Mercedes,E 240,2001,Bakı,14650,Qara,350000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",462
8706651,Mercedes,Vito 120,2010,Bakı,27500,Ağ,218000,3.0,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1702
8706641,Mercedes,C 220 d,1998,Şirvan,14000,Qara,269256,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",540
8706515,Mercedes,E 200 d,2018,Bakı,63750,Ağ,64000,2.0,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",569
8706625,Mercedes,E 230,1996,Bakı,8000,Gümüşü,409392,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",525
8706604,Mercedes,C 230,1997,Gəncə,9700,Gümüşü,305000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu var, rənglənməyib",509
8706530,Mercedes,E 55 AMG,2002,Zaqatala,18800,Qara,230000,5.5,476,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",14610
8706583,Mercedes,E 230,1991,Cəlilabad,4500,Qara,200000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",916
8706539,Mercedes,190,1990,Bakı,4500,Açıq yaşıl,336104,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",618
8706514,Mercedes,C 230,1998,Cəlilabad,10500,Qara,256000,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",631
8706481,Mercedes,E 200,1992,Bakı,8500,Yaş Asfalt,250000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",493
8707243,Mercedes,E 240,1999,Xaçmaz,14500,Gümüşü,287000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",282
8707205,Mercedes,E 220 d,2018,Bakı,62900,Qara,118000,2.0,184,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",436
8705620,Mercedes,190,1992,Bərdə,4700,Tünd qırmızı,330000,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1479
8707146,Mercedes,E 300 d,1997,Gəncə,9200,Gümüşü,220000,3.0,177,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1308
8707153,Mercedes,Sprinter 311,2000,Naxçıvan,23000,Ağ,70000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",391
8707125,Mercedes,190,1991,Bakı,5700,Yaş Asfalt,475000,2.6,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1376
8707108,Mercedes,C 180,1995,Mingəçevir,7700,Göy,450000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",796
8707058,Mercedes,E 200,1980,Bakı,5000,Tünd qırmızı,375800,2.0,136,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2115
8707031,Mercedes,C 180,1998,Bakı,9400,Gümüşü,290000,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",841
8676929,Mercedes,E 220 d,1999,Bakı,12500,Gümüşü,440000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4353
8707021,Mercedes,E 270,2002,Beyləqan,17700,Gümüşü,311217,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",405
8707011,Mercedes,C 200,1996,Xırdalan,6800,Boz,250000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1091
8707003,Mercedes,E 250,2014,Bakı,41820,Ağ,141000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",978
8540895,Mercedes,S 500,2011,Bakı,52700,Qəhvəyi,90000,4.7,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2235
8414117,Mercedes,230 E,1983,Bakı,24500,Tünd qırmızı,314000,2.3,134,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3425
8705617,Mercedes,E 250,1992,Bakı,8000,Qara,450000,2.5,100,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3214
8706977,Mercedes,190,1990,Ağdam,6000,Qızılı,350000,2.0,122,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",977
8707009,Mercedes,C 200,2002,Bakı,11000,Boz,250000,2.0,163,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",764
8671774,Mercedes,Vito 111,2010,Bakı,28500,Ağ,327327,2.2,109,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2298
8706903,Mercedes,190,1985,Bakı,4800,Sarı,356440,2.0,122,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1918
8706898,Mercedes,B 170,2006,Bakı,12500,Ağ,132000,1.7,116,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",821
8706894,Mercedes,C 200,1998,Lənkəran,12500,Ağ,350000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1270
8706890,Mercedes,E 240,2000,Bərdə,16800,Gümüşü,250000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",523
8706450,Mercedes,C 220 d,1999,Bakı,13000,Qara,500000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",603
8706444,Mercedes,Vito,1999,Bakı,10500,Boz,593492,2.3,143,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2060
8706427,Mercedes,E 200 d,1991,Bakı,4500,Qızılı,600000,2.0,75,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",694
8706470,Mercedes,C 200,1998,Sumqayıt,12200,Qara,400120,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",463
8706368,Mercedes,C 200,1994,Bakı,8200,Yaşıl,250000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",581
8706332,Mercedes,E 240,1999,Bakı,9500,Qara,200000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",503
8706313,Mercedes,Sprinter 312,2003,Şirvan,34000,Ağ,400000,2.2,176,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",1158
8706307,Mercedes,E 220 d,2008,Bakı,19300,Qara,271000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",739
8706264,Mercedes,E 240,1999,Cəlilabad,13500,Göy,300000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",487
8706262,Mercedes,Axor 1840,2002,Bakı,35000,Ağ,748000,12.0,467,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",866
8707034,Mercedes,C 180,1994,Qusar,8800,Gümüşü,555555,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",1829
8706247,Mercedes,C 240,1998,Tovuz,10500,Göy,394502,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",339
8706245,Mercedes,208 D,1988,Yevlax,15500,Ağ,450000,2.3,130,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",714
8706190,Mercedes,Vito 111,2008,Zaqatala,26000,Ağ,350000,2.2,109,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",453
8706235,Mercedes,E 200,1997,Bakı,9200,Yaşıl,440000,2.0,136,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",493
8706241,Mercedes,E 220 d,2016,Bakı,55760,Qara,123000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",309
8706230,Mercedes,C 220 d,1997,Bakı,8000,Qırmızı,311654,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4294
8706213,Mercedes,E 200 d,2014,Bakı,34000,Qara,194000,2.2,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",827
8706209,Mercedes,E 280,1998,Xırdalan,11300,Gümüşü,350000,2.8,198,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",340
8186128,Mercedes,S 560 4MATIC,2018,Bakı,141950,Qara,54700,4.0,469,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",971
8706161,Mercedes,C 240,2003,Biləsuvar,13000,Qara,406000,2.4,168,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",913
8706156,Mercedes,S 320,2000,Bakı,10000,Gümüşü,703000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",358
8706139,Mercedes,C 230,1999,Bərdə,10800,Qara,313260,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",740
8672180,Mercedes,Sprinter 316,2010,Bakı,46500,Ağ,50000,2.7,163,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",4176
8705267,Mercedes,Atego 816,2008,Bakı,31500,Göy,400000,4.3,177,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1173
8706133,Mercedes,E 200,1997,Şəki,9200,Yaşıl,510000,2.0,186,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",462
8706084,Mercedes,C 180,1999,Gəncə,13500,Ağ,436250,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1151
8538547,Mercedes,C 300 4MATIC,2016,Bakı,37060,Qara,160000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",738
8706059,Mercedes,GLS 450 4MATIC,2017,Bakı,70550,Göy,154000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu var, rənglənib",657
8705997,Mercedes,Atego 816,2008,Bakı,36000,Göy,432000,4.3,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",747
8699217,Mercedes,Vito,2002,Balakən,15600,Gümüşü,456234,2.2,122,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1064
8705961,Mercedes,E 320,1998,Bərdə,14000,Boz,405000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",527
8705971,Mercedes,C 220 d,1999,Goranboy,14300,Gümüşü,489000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",623
8622804,Mercedes,C 300,2016,Bakı,35530,Ağ,120000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2463
8673383,Mercedes,E 320,2000,Bakı,13800,Qara,230214,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",812
8705903,Mercedes,E 220 d,2016,Bakı,64600,Qara,180000,2.2,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",742
8705876,Mercedes,C 250 d,1994,Salyan,7600,Boz,356271,2.5,136,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",806
8705838,Mercedes,C 300,2016,Bakı,39000,Yaş Asfalt,138404,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",636
8705878,Mercedes,E 240,2000,Bərdə,16700,Gümüşü,350000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1955
8705822,Mercedes,C 180,1996,Şəki,6300,Yaşıl,338000,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",1800
8705847,Mercedes,C 180,1995,Bakı,5600,Yaşıl,445000,1.8,129,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1254
8705889,Mercedes,E 300 d,1994,Bakı,8500,Gümüşü,460000,3.0,136,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2370
8705804,Mercedes,C 300 4MATIC,2016,Bakı,43350,Ağ,63000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",702
8705808,Mercedes,190,1991,Bakı,5500,Yaş Asfalt,350000,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1263
8705795,Mercedes,E 220 d,2001,Balakən,13500,Göy,420000,2.2,143,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",926
8685532,Mercedes,E 320,2001,Sumqayıt,16300,Qara,375000,3.2,197,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5395
8705697,Mercedes,Axor 1829,2007,Bakı,58000,Ağ,727600,6.4,279,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",661
8705692,Mercedes,E 230,1996,Bakı,7200,Göy,211000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1907
8704661,Mercedes,Actros 1844,2011,Bakı,72000,Göy,430000,12.0,450,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1168
8619227,Mercedes,ML 270 4MATIC,2004,Bakı,14500,Qara,430000,2.7,163,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1542
8692159,Mercedes,C 220 d,2005,Bakı,13600,Yaş Asfalt,299000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2170
8705580,Mercedes,C 220 d,1997,Şamaxı,6500,Yaşıl,428380,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu var, rənglənməyib",2158
8705581,Mercedes,Vito 113,1998,Qazax,8000,Gümüşü,540746,2.0,129,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1705
8618475,Mercedes,S 350,2004,Bakı,12000,Qara,270000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7085
8705587,Mercedes,E 270,2000,Biləsuvar,20500,Ağ,782078,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3768
8705550,Mercedes,GLE 250 4MATIC,2015,Bakı,47940,Gümüşü,190000,2.5,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2377
8705529,Mercedes,C 180,1999,Zaqatala,12400,Gümüşü,242000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",429
